CMGT 250,"
PR:  with a minimum grade of C-. Overview of structural systems for constructors. Topics include determining load paths in structural systems and the analysis and design of wood, steel, and concrete components. These includes beams, columns, and trusses."
CMGT 320,"
PR: . Fundamentals of mechanical systems design and installation for buildings. Topics include heating, ventilating, and air conditioning (HVAC); drain, waste, vent (DWV) systems; water supply, fire protection, and stormwater management. The course opens with a brief review of heat transfer and fluid flow. Life-cycle costs, energy efficiency, and sustainability are reoccurring themes throughout the course."
CMGT 330,"
PR: . Fundamentals of electrical and lighting system design and installation for buildings. Topics include generation, transmission, and distribution of electricity; building power requirements, electrical circuits and wiring, conduit, appliances and devices, direct and indirect lighting, and controls. The course begins with a brief review of the basics of electricity and light and concludes with a discussion of commissioning of building systems."
CMGT 340,"
PR:  and  and  with a minimum grade of C- in each. Content covers construction planning, scheduling, network systems, and communications required for project execution and control. It includes designing construction activities, logic diagramming, computing durations, and identifying resource requirements. Scheduling techniques presented are Critical Path Method (CPM), Location-Based Management System (LBMS), and Last Planner System (LPS). Brief introduction of commercially available scheduling software."
CMGT 350,"
PR:  and  and  with a minimum grade of C- in each. Intended to develop knowledge and skill in the estimating process from takeoff through preparation of the final bid.  Introduction to conceptual estimating, developing unit prices; markups for overhead, contingency, and profit; and ethical practice. Includes a brief introduction to commercially available estimating software."
CMGT 360,"
PR: Junior or senior status. Construction law topics covering contracts, torts, and statutory law. Topics include contract documents and specifications, liability, claims, and liens. Ethical practice and risk management are underlying and reoccurring themes."
CMGT 370,"
PR:  and  with a minimum grade of C- in each. Concurrent design of safety and production systems. Topics include design of safe, effective, and reliable construction processes; integration of prefabricated and precast elements, safe ingress, egress, and access to the workface, and stable workflow. Reoccurring themes include continuous improvement, respect for people, elimination of waste, reducing variability and increasing plan reliability."
CMGT 380,"
PR:  with a minimum grade of C-. Studio course applying construction management knowledge and tools to developing and constructing single and multifamily projects. Project life cycle includes conceptualization and feasibility, preconstruction service, construction, and closeout. Introduction and application of the Value Management framework. The course culminates with a report and presentation."
CMGT 410,"
PR:  and  with a minimum grade of C- in each. Overview of financial and accounting practices applied to construction projects and company management. Topics include financing construction projects, cash flow, budgeting, capturing and analyzing cost data, and time value of money in decision making. Ethical practice is an underlying and reoccurring theme."
CMGT 420,"
PR: Senior status. Addresses the execution and control of construction operations in the field and office. Topics include procurement, production control, site logistics, communication and stakeholder management, change management, tracking progress, and project closeout. Safety, quality, reliability, and ethical practice are reoccurring themes."
CMGT 430,"
PR:  and  and  and  with a minimum grade of C- in each. Studio course applying construction management knowledge and tools to developing and constructing commercial or institutional building projects. Project life cycle includes conceptualization and feasibility, preconstruction service, construction, and closeout. Application of the Value Management framework. The course culminates with a report and presentation."
CMGT 440,"
PR:  and  and  and  with a minimum grade of C- in each. Studio course applying construction management knowledge and tools for constructing heavy infrastructure projects. Project life cycle includes preconstruction, construction, and closeout. The course introduces bridges, pavements, utilities, and heavy equipment applications. The course culminates with a report and presentation."
